ZIP_CODE,Load Zone,Utility
11780,LIPA in All Zones,Long Island Power Authority
11742,LIPA in All Zones,Long Island Power Authority
10915,ORU in All Zones,"Orange and Rockland Utilities, Inc."
10922,ORU in All Zones,"Orange and Rockland Utilities, Inc."
10949,ORU in All Zones,"Orange and Rockland Utilities, Inc."
10981,ORU in All Zones,"Orange and Rockland Utilities, Inc."
10997,ORU in All Zones,"Orange and Rockland Utilities, Inc."
12549,ORU in All Zones,"Orange and Rockland Utilities, Inc."
12553,ORU in All Zones,"Orange and Rockland Utilities, Inc."
12778,ORU in All Zones,"Orange and Rockland Utilities, Inc."
12780,ORU in All Zones,"Orange and Rockland Utilities, Inc."
13112,RGE in All Zones,Rochester Gas and Electric Corporation
13115,RGE in All Zones,Rochester Gas and Electric Corporation
13146,RGE in All Zones,Rochester Gas and Electric Corporation
13166,RGE in All Zones,Rochester Gas and Electric Corporation
14410,RGE in All Zones,Rochester Gas and Electric Corporation
14413,RGE in All Zones,Rochester Gas and Electric Corporation
14424,RGE in All Zones,Rochester Gas and Electric Corporation
14450,RGE in All Zones,Rochester Gas and Electric Corporation
14505,RGE in All Zones,Rochester Gas and Electric Corporation
14512,RGE in All Zones,Rochester Gas and Electric Corporation
14515,RGE in All Zones,Rochester Gas and Electric Corporation
14884,RGE in All Zones,Rochester Gas and Electric Corporation
14585,RGE in All Zones,Rochester Gas and Electric Corporation
14606,RGE in All Zones,Rochester Gas and Electric Corporation
14644,RGE in All Zones,Rochester Gas and Electric Corporation
14683,RGE in All Zones,Rochester Gas and Electric Corporation
14694,RGE in All Zones,Rochester Gas and Electric Corporation
14711,RGE in All Zones,Rochester Gas and Electric Corporation
14754,RGE in All Zones,Rochester Gas and Electric Corporation
12537,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12571,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12578,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12601,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12721,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12722,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12156,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12193,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12410,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12419,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12429,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12448,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12452,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12453,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12460,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12463,CHGE in Zone G,Central Hudson Gas & Electric Corporation
12765,CHGE in Zone G,Central Hudson Gas & Electric Corporation
13027,RGE in Zone B,Rochester Gas and Electric Corporation
13080,RGE in Zone B,Rochester Gas and Electric Corporation
13115,RGE in Zone B,Rochester Gas and Electric Corporation
13148,RGE in Zone B,Rochester Gas and Electric Corporation
14424,RGE in Zone B,Rochester Gas and Electric Corporation
14428,RGE in Zone B,Rochester Gas and Electric Corporation
14433,RGE in Zone B,Rochester Gas and Electric Corporation
14475,RGE in Zone B,Rochester Gas and Electric Corporation
14506,RGE in Zone B,Rochester Gas and Electric Corporation
14774,RGE in Zone B,Rochester Gas and Electric Corporation
14804,RGE in Zone B,Rochester Gas and Electric Corporation
14884,RGE in Zone B,Rochester Gas and Electric Corporation
14534,RGE in Zone B,Rochester Gas and Electric Corporation
14538,RGE in Zone B,Rochester Gas and Electric Corporation
14556,RGE in Zone B,Rochester Gas and Electric Corporation
14580,RGE in Zone B,Rochester Gas and Electric Corporation
14610,RGE in Zone B,Rochester Gas and Electric Corporation
14616,RGE in Zone B,Rochester Gas and Electric Corporation
14620,RGE in Zone B,Rochester Gas and Electric Corporation
14623,RGE in Zone B,Rochester Gas and Electric Corporation
14649,RGE in Zone B,Rochester Gas and Electric Corporation
14652,RGE in Zone B,Rochester Gas and Electric Corporation
14673,RGE in Zone B,Rochester Gas and Electric Corporation
14692,RGE in Zone B,Rochester Gas and Electric Corporation
14707,RGE in Zone B,Rochester Gas and Electric Corporation
14709,RGE in Zone B,Rochester Gas and Electric Corporation
14735,RGE in Zone B,Rochester Gas and Electric Corporation
14754,RGE in Zone B,Rochester Gas and Electric Corporation
14065,RGE in Zone B,Rochester Gas and Electric Corporation
12465,NYSEG in Zone E,New York State Electric & Gas Corporation
12480,NYSEG in Zone E,New York State Electric & Gas Corporation
12496,NYSEG in Zone E,New York State Electric & Gas Corporation
12732,NYSEG in Zone E,New York State Electric & Gas Corporation
12733,NYSEG in Zone E,New York State Electric & Gas Corporation
12734,NYSEG in Zone E,New York State Electric & Gas Corporation
12155,NYSEG in Zone E,New York State Electric & Gas Corporation
12410,NYSEG in Zone E,New York State Electric & Gas Corporation
12430,NYSEG in Zone E,New York State Electric & Gas Corporation
12434,NYSEG in Zone E,New York State Electric & Gas Corporation
12438,NYSEG in Zone E,New York State Electric & Gas Corporation
12454,NYSEG in Zone E,New York State Electric & Gas Corporation
12760,NYSEG in Zone E,New York State Electric & Gas Corporation
12783,NYSEG in Zone E,New York State Electric & Gas Corporation
12784,NYSEG in Zone E,New York State Electric & Gas Corporation
12786,NYSEG in Zone E,New York State Electric & Gas Corporation
13421,NYSEG in Zone E,New York State Electric & Gas Corporation
13468,NYSEG in Zone E,New York State Electric & Gas Corporation
13477,NYSEG in Zone E,New York State Electric & Gas Corporation
13484,NYSEG in Zone E,New York State Electric & Gas Corporation
13040,NYSEG in Zone E,New York State Electric & Gas Corporation
13155,NYSEG in Zone E,New York State Electric & Gas Corporation
13163,NYSEG in Zone E,New York State Electric & Gas Corporation
13322,NYSEG in Zone E,New York State Electric & Gas Corporation
13326,NYSEG in Zone E,New York State Electric & Gas Corporation
13328,NYSEG in Zone E,New York State Electric & Gas Corporation
13332,NYSEG in Zone E,New York State Electric & Gas Corporation
13362,NYSEG in Zone E,New York State Electric & Gas Corporation
13801,NYSEG in Zone E,New York State Electric & Gas Corporation
13804,NYSEG in Zone E,New York State Electric & Gas Corporation
13807,NYSEG in Zone E,New York State Electric & Gas Corporation
13814,NYSEG in Zone E,New York State Electric & Gas Corporation
13838,NYSEG in Zone E,New York State Electric & Gas Corporation
13839,NYSEG in Zone E,New York State Electric & Gas Corporation
13856,NYSEG in Zone E,New York State Electric & Gas Corporation
13861,NYSEG in Zone E,New York State Electric & Gas Corporation
13034,NYSEG in Zone C,New York State Electric & Gas Corporation
13060,NYSEG in Zone C,New York State Electric & Gas Corporation
13062,NYSEG in Zone C,New York State Electric & Gas Corporation
13087,NYSEG in Zone C,New York State Electric & Gas Corporation
13102,NYSEG in Zone C,New York State Electric & Gas Corporation
13108,NYSEG in Zone C,New York State Electric & Gas Corporation
14463,NYSEG in Zone C,New York State Electric & Gas Corporation
12969,NGRID in Zone E,Niagara Mohawk Power Corporation
12973,NGRID in Zone E,Niagara Mohawk Power Corporation
12981,NGRID in Zone E,Niagara Mohawk Power Corporation
12997,NGRID in Zone E,Niagara Mohawk Power Corporation
13155,NGRID in Zone E,Niagara Mohawk Power Corporation
13322,NGRID in Zone E,Niagara Mohawk Power Corporation
13323,NGRID in Zone E,Niagara Mohawk Power Corporation
13341,NGRID in Zone E,Niagara Mohawk Power Corporation
14481,RGE in Zone B,Rochester Gas and Electric Corporation
14505,RGE in Zone B,Rochester Gas and Electric Corporation
14515,RGE in Zone B,Rochester Gas and Electric Corporation
14517,RGE in Zone B,Rochester Gas and Electric Corporation
14542,RGE in Zone B,Rochester Gas and Electric Corporation
14543,RGE in Zone B,Rochester Gas and Electric Corporation
14585,RGE in Zone B,Rochester Gas and Electric Corporation
14602,RGE in Zone B,Rochester Gas and Electric Corporation
14609,RGE in Zone B,Rochester Gas and Electric Corporation
14612,RGE in Zone B,Rochester Gas and Electric Corporation
14645,RGE in Zone B,Rochester Gas and Electric Corporation
14727,RGE in Zone B,Rochester Gas and Electric Corporation
14024,RGE in Zone B,Rochester Gas and Electric Corporation
12093,NYSEG in Zone E,New York State Electric & Gas Corporation
12468,NYSEG in Zone E,New York State Electric & Gas Corporation
12469,NYSEG in Zone E,New York State Electric & Gas Corporation
12742,NYSEG in Zone E,New York State Electric & Gas Corporation
12441,NYSEG in Zone E,New York State Electric & Gas Corporation
12455,NYSEG in Zone E,New York State Electric & Gas Corporation
12748,NYSEG in Zone E,New York State Electric & Gas Corporation
12749,NYSEG in Zone E,New York State Electric & Gas Corporation
12750,NYSEG in Zone E,New York State Electric & Gas Corporation
12765,NYSEG in Zone E,New York State Electric & Gas Corporation
12779,NYSEG in Zone E,New York State Electric & Gas Corporation
12787,NYSEG in Zone E,New York State Electric & Gas Corporation
13455,NYSEG in Zone E,New York State Electric & Gas Corporation
13731,NYSEG in Zone E,New York State Electric & Gas Corporation
13747,NYSEG in Zone E,New York State Electric & Gas Corporation
13752,NYSEG in Zone E,New York State Electric & Gas Corporation
12913,NYSEG in Zone E,New York State Electric & Gas Corporation
13310,NYSEG in Zone E,New York State Electric & Gas Corporation
13323,NYSEG in Zone E,New York State Electric & Gas Corporation
13334,NYSEG in Zone E,New York State Electric & Gas Corporation
13357,NYSEG in Zone E,New York State Electric & Gas Corporation
13774,NYSEG in Zone E,New York State Electric & Gas Corporation
13776,NYSEG in Zone E,New York State Electric & Gas Corporation
13786,NYSEG in Zone E,New York State Electric & Gas Corporation
13842,NYSEG in Zone E,New York State Electric & Gas Corporation
13865,NYSEG in Zone E,New York State Electric & Gas Corporation
13732,NYSEG in Zone C,New York State Electric & Gas Corporation
13748,NYSEG in Zone C,New York State Electric & Gas Corporation
13022,NYSEG in Zone C,New York State Electric & Gas Corporation
13065,NYSEG in Zone C,New York State Electric & Gas Corporation
14441,NYSEG in Zone C,New York State Electric & Gas Corporation
14512,NYSEG in Zone C,New York State Electric & Gas Corporation
14521,NYSEG in Zone C,New York State Electric & Gas Corporation
12952,NGRID in Zone E,Niagara Mohawk Power Corporation
12953,NGRID in Zone E,Niagara Mohawk Power Corporation
12976,NGRID in Zone E,Niagara Mohawk Power Corporation
13134,NGRID in Zone E,Niagara Mohawk Power Corporation
13334,NGRID in Zone E,Niagara Mohawk Power Corporation
13357,NGRID in Zone E,Niagara Mohawk Power Corporation
12019,NGRID in Zone F,Niagara Mohawk Power Corporation
12032,NGRID in Zone F,Niagara Mohawk Power Corporation
12041,NGRID in Zone F,Niagara Mohawk Power Corporation
12085,NGRID in Zone F,Niagara Mohawk Power Corporation
12089,NGRID in Zone F,Niagara Mohawk Power Corporation
12107,NGRID in Zone F,Niagara Mohawk Power Corporation
12131,NGRID in Zone F,Niagara Mohawk Power Corporation
12523,NGRID in Zone F,Niagara Mohawk Power Corporation
12158,NGRID in Zone F,Niagara Mohawk Power Corporation
12186,NGRID in Zone F,Niagara Mohawk Power Corporation
12207,NGRID in Zone F,Niagara Mohawk Power Corporation
12233,NGRID in Zone F,Niagara Mohawk Power Corporation
12250,NGRID in Zone F,Niagara Mohawk Power Corporation
12252,NGRID in Zone F,Niagara Mohawk Power Corporation
12255,NGRID in Zone F,Niagara Mohawk Power Corporation
12261,NGRID in Zone F,Niagara Mohawk Power Corporation
12302,NGRID in Zone F,Niagara Mohawk Power Corporation
12309,NGRID in Zone F,Niagara Mohawk Power Corporation
12804,NGRID in Zone F,Niagara Mohawk Power Corporation
12812,NGRID in Zone F,Niagara Mohawk Power Corporation
12821,NGRID in Zone F,Niagara Mohawk Power Corporation
12833,NGRID in Zone F,Niagara Mohawk Power Corporation
12845,NGRID in Zone F,Niagara Mohawk Power Corporation
13410,NGRID in Zone F,Niagara Mohawk Power Corporation
13459,NGRID in Zone F,Niagara Mohawk Power Corporation
13470,NGRID in Zone F,Niagara Mohawk Power Corporation
12873,NGRID in Zone F,Niagara Mohawk Power Corporation
12964,NGRID in Zone F,Niagara Mohawk Power Corporation
12998,NGRID in Zone F,Niagara Mohawk Power Corporation
13426,NGRID in Zone C,Niagara Mohawk Power Corporation
13022,NGRID in Zone C,Niagara Mohawk Power Corporation
13041,NGRID in Zone C,Niagara Mohawk Power Corporation
13045,NGRID in Zone C,Niagara Mohawk Power Corporation
13056,NGRID in Zone C,Niagara Mohawk Power Corporation
13077,NGRID in Zone C,Niagara Mohawk Power Corporation
13080,NGRID in Zone C,Niagara Mohawk Power Corporation
13083,NGRID in Zone C,Niagara Mohawk Power Corporation
13089,NGRID in Zone C,Niagara Mohawk Power Corporation
13110,NGRID in Zone C,Niagara Mohawk Power Corporation
13111,NGRID in Zone C,Niagara Mohawk Power Corporation
13114,NGRID in Zone C,Niagara Mohawk Power Corporation
13116,NGRID in Zone C,Niagara Mohawk Power Corporation
13135,NGRID in Zone C,Niagara Mohawk Power Corporation
13138,NGRID in Zone C,Niagara Mohawk Power Corporation
13159,NGRID in Zone C,Niagara Mohawk Power Corporation
13204,NGRID in Zone C,Niagara Mohawk Power Corporation
13205,NGRID in Zone C,Niagara Mohawk Power Corporation
13214,NGRID in Zone C,Niagara Mohawk Power Corporation
13224,NGRID in Zone C,Niagara Mohawk Power Corporation
13251,NGRID in Zone C,Niagara Mohawk Power Corporation
13252,NGRID in Zone C,Niagara Mohawk Power Corporation
13261,NGRID in Zone C,Niagara Mohawk Power Corporation
14708,NGRID in Zone C,Niagara Mohawk Power Corporation
13803,NGRID in Zone C,Niagara Mohawk Power Corporation
14130,NGRID in Zone A,Niagara Mohawk Power Corporation
14171,NGRID in Zone A,Niagara Mohawk Power Corporation
14174,NGRID in Zone A,Niagara Mohawk Power Corporation
14205,NGRID in Zone A,Niagara Mohawk Power Corporation
14207,NGRID in Zone A,Niagara Mohawk Power Corporation
14209,NGRID in Zone A,Niagara Mohawk Power Corporation
14211,NGRID in Zone A,Niagara Mohawk Power Corporation
14233,NGRID in Zone A,Niagara Mohawk Power Corporation
14260,NGRID in Zone A,Niagara Mohawk Power Corporation
14302,NGRID in Zone A,Niagara Mohawk Power Corporation
14428,NGRID in Zone A,Niagara Mohawk Power Corporation
14443,NGRID in Zone A,Niagara Mohawk Power Corporation
14472,NGRID in Zone A,Niagara Mohawk Power Corporation
