,GEOID,NAME,variable,estimate,moe,geoid_int,sf_tag,area,coverage,dac_coverage,pre_screened_coverage
798,11804,ZCTA5 11804,S1901_C01_012,133281.0,38798.0,11804,0,7456570.482327659,,,
799,12787,ZCTA5 12787,S1901_C01_012,95313.0,52025.0,12787,0,9113055.284230411,0.9999999999999996,0.046730847187950675,
800,12046,ZCTA5 12046,S1901_C01_012,84650.0,33270.0,12046,0,45094175.89595233,,,
801,14752,ZCTA5 14752,S1901_C01_012,,,14752,0,647232.2744056555,,,
802,12486,ZCTA5 12486,S1901_C01_012,98264.0,25686.0,12486,0,9269410.180524798,,,
803,11042,ZCTA5 11042,S1901_C01_012,,,11042,0,1525438.166618175,,,
804,14489,ZCTA5 14489,S1901_C01_012,52285.0,4149.0,14489,0,175980227.79399446,0.925955527812623,0.3268078820178922,
805,14904,ZCTA5 14904,S1901_C01_012,45719.0,4054.0,14904,0,15424518.976411749,1.0000000000000004,0.2565686338774481,0.00028475802976716283
806,14623,ZCTA5 14623,S1901_C01_012,50199.0,3722.0,14623,0,50326704.4532667,,,
807,11210,ZCTA5 11210,S1901_C01_012,65900.0,2074.0,11210,0,4280533.1777038295,,,
808,12037,ZCTA5 12037,S1901_C01_012,57841.0,13162.0,12037,0,80196791.91463208,0.9995982564180286,,
809,12169,ZCTA5 12169,S1901_C01_012,99896.0,42879.0,12169,0,24797934.293623805,0.9384023019136375,,
810,13472,ZCTA5 13472,S1901_C01_012,,,13472,0,38445299.660956055,,,
811,13630,ZCTA5 13630,S1901_C01_012,45500.0,20695.0,13630,0,125070316.4960138,,,
812,14481,ZCTA5 14481,S1901_C01_012,59394.0,6442.0,14481,0,61568109.328585334,0.983403202912719,,
813,11411,ZCTA5 11411,S1901_C01_012,93882.0,4156.0,11411,0,3040444.9674053453,,,
814,10458,ZCTA5 10458,S1901_C01_012,33932.0,2403.0,10458,0,2614228.5268210405,,,
815,11732,ZCTA5 11732,S1901_C01_012,116786.0,27657.0,11732,0,3940621.681573787,,,
816,10547,ZCTA5 10547,S1901_C01_012,117721.0,22541.0,10547,0,13583165.659316069,0.0004242083060298963,,
817,12740,ZCTA5 12740,S1901_C01_012,70517.0,8196.0,12740,0,194912603.85750657,0.0023694021274503017,,
818,10466,ZCTA5 10466,S1901_C01_012,51477.0,2857.0,10466,0,5228450.490123661,,,
819,14550,ZCTA5 14550,S1901_C01_012,45917.0,6449.0,14550,0,54054400.330640316,0.9534501377970781,,
820,13494,ZCTA5 13494,S1901_C01_012,61458.0,16527.0,13494,0,46262036.58119398,,,
821,10314,ZCTA5 10314,S1901_C01_012,86742.0,4953.0,10314,0,36220040.43311791,,,
822,10460,ZCTA5 10460,S1901_C01_012,26866.0,1774.0,10460,0,3415710.236333894,,,
823,10464,ZCTA5 10464,S1901_C01_012,93365.0,22230.0,10464,0,9130304.044038514,,,
824,10467,ZCTA5 10467,S1901_C01_012,37015.0,1971.0,10467,0,6016126.483947862,,,
825,10506,ZCTA5 10506,S1901_C01_012,222500.0,36413.0,10506,0,42790795.2268239,0.6409423438194546,,
826,13776,ZCTA5 13776,S1901_C01_012,65714.0,8445.0,13776,0,14725442.857646482,0.9999999999999998,,
827,13664,ZCTA5 13664,S1901_C01_012,66875.0,15484.0,13664,0,2643428.44781801,,,
828,12748,ZCTA5 12748,S1901_C01_012,73750.0,17312.0,12748,0,57120474.26868182,1.0000000000000002,,
829,11596,ZCTA5 11596,S1901_C01_012,126017.0,15714.0,11596,0,3436465.499631678,,,
830,10002,ZCTA5 10002,S1901_C01_012,35859.0,2149.0,10002,0,2340234.160321728,,,
831,12064,ZCTA5 12064,S1901_C01_012,59722.0,36762.0,12064,0,29624818.958621696,,,
832,10304,ZCTA5 10304,S1901_C01_012,52199.0,8596.0,10304,0,9619244.069887487,,,
833,10305,ZCTA5 10305,S1901_C01_012,76489.0,4899.0,10305,0,10565174.316987034,,,
834,10309,ZCTA5 10309,S1901_C01_012,103175.0,8409.0,10309,0,17064134.55978422,,,
835,10312,ZCTA5 10312,S1901_C01_012,95064.0,5430.0,10312,0,19849994.05465531,,,
836,10510,ZCTA5 10510,S1901_C01_012,167847.0,15676.0,10510,0,25965710.54674873,,,
837,10514,ZCTA5 10514,S1901_C01_012,250001.0,,10514,0,33438121.340339523,,,
838,10524,ZCTA5 10524,S1901_C01_012,122419.0,9696.0,10524,0,54651174.7244776,0.01160985988703773,,
839,10526,ZCTA5 10526,S1901_C01_012,125801.0,29535.0,10526,0,9906514.691220688,1.0000000000000002,,
840,10562,ZCTA5 10562,S1901_C01_012,76793.0,5231.0,10562,0,37079254.74430839,,,
841,10567,ZCTA5 10567,S1901_C01_012,126907.0,12610.0,10567,0,58466865.89258789,0.0001319870093198623,,
842,10570,ZCTA5 10570,S1901_C01_012,134545.0,17367.0,10570,0,17060800.25315536,,,
843,10536,ZCTA5 10536,S1901_C01_012,175833.0,26113.0,10536,0,71926055.60833302,1.0,,
844,13470,ZCTA5 13470,S1901_C01_012,38750.0,7001.0,13470,0,177206964.724516,,,
845,10549,ZCTA5 10549,S1901_C01_012,109450.0,12490.0,10549,0,51297918.68896571,0.22577027193001506,0.028323007496862854,
846,11357,ZCTA5 11357,S1901_C01_012,83951.0,3014.0,11357,0,7282329.144578667,,,
847,12864,ZCTA5 12864,S1901_C01_012,,,12864,0,531995.5041109521,,,
848,10501,ZCTA5 10501,S1901_C01_012,197321.0,52272.0,10501,0,3606885.2259065686,1.0000000000000002,,
849,13337,ZCTA5 13337,S1901_C01_012,81591.0,38954.0,13337,0,48141071.0072333,0.9999999999999999,,
850,11738,ZCTA5 11738,S1901_C01_012,105182.0,10818.0,11738,0,13754413.46168965,,,
851,11010,ZCTA5 11010,S1901_C01_012,108952.0,3468.0,11010,0,6132230.963271611,,,
852,14132,ZCTA5 14132,S1901_C01_012,68812.0,4686.0,14132,0,72512716.08691424,,,
853,14134,ZCTA5 14134,S1901_C01_012,49091.0,48560.0,14134,0,2224302.7605815027,0.9604423522158275,,
854,11716,ZCTA5 11716,S1901_C01_012,90830.0,13965.0,11716,0,22688305.452389013,,,
855,11717,ZCTA5 11717,S1901_C01_012,76767.0,4141.0,11717,0,28227353.64431019,,,
856,11720,ZCTA5 11720,S1901_C01_012,106013.0,6541.0,11720,0,21086822.233701788,,,
857,11722,ZCTA5 11722,S1901_C01_012,69360.0,5117.0,11722,0,18838942.248813283,,,
858,11725,ZCTA5 11725,S1901_C01_012,128369.0,5001.0,11725,0,25201523.348661512,,,
859,11726,ZCTA5 11726,S1901_C01_012,73720.0,4701.0,11726,0,7028001.541499083,,,
860,11729,ZCTA5 11729,S1901_C01_012,89858.0,7334.0,11729,0,16190335.238204673,,,
861,13748,ZCTA5 13748,S1901_C01_012,57560.0,8483.0,13748,0,35150640.71430671,1.0000000000000002,0.0011636361221924183,
862,13750,ZCTA5 13750,S1901_C01_012,39414.0,7442.0,13750,0,70096677.86790173,0.9918828075294476,,
863,11730,ZCTA5 11730,S1901_C01_012,122646.0,9513.0,11730,0,24268243.01711021,,,
864,11371,ZCTA5 11371,S1901_C01_012,,,11371,0,2864552.9900449947,,,
865,11372,ZCTA5 11372,S1901_C01_012,56383.0,4117.0,11372,0,1911797.104259514,,,
866,11374,ZCTA5 11374,S1901_C01_012,63161.0,2874.0,11374,0,2429074.066870683,,,
867,11377,ZCTA5 11377,S1901_C01_012,57010.0,1993.0,11377,0,6581073.091929804,,,
868,11419,ZCTA5 11419,S1901_C01_012,70882.0,2970.0,11419,0,2904811.603022157,,,
869,11422,ZCTA5 11422,S1901_C01_012,89235.0,5647.0,11422,0,5351531.357691423,,,
870,13833,ZCTA5 13833,S1901_C01_012,54375.0,11316.0,13833,0,92806885.8413281,1.0000000000000004,,
871,11423,ZCTA5 11423,S1901_C01_012,70266.0,3677.0,11423,0,3657038.5796603984,,,
872,13850,ZCTA5 13850,S1901_C01_012,65030.0,4350.0,13850,0,134512996.16851163,0.9990644625266585,9.757080530432548e-05,
873,13802,ZCTA5 13802,S1901_C01_012,110625.0,71890.0,13802,0,26044328.13782235,1.0,,
874,13804,ZCTA5 13804,S1901_C01_012,56181.0,7064.0,13804,0,39312372.300794214,1.0,1.1936046478944418e-23,
875,14067,ZCTA5 14067,S1901_C01_012,54000.0,8804.0,14067,0,128273138.20763917,0.004492663289409086,,
876,14080,ZCTA5 14080,S1901_C01_012,66000.0,7131.0,14080,0,136941226.66370285,0.999999999901679,,
877,11205,ZCTA5 11205,S1901_C01_012,56708.0,4056.0,11205,0,2409737.067804106,,,
878,14057,ZCTA5 14057,S1901_C01_012,70298.0,5261.0,14057,0,124812406.8898776,0.05256319530887679,,
879,14059,ZCTA5 14059,S1901_C01_012,73456.0,8786.0,14059,0,69621110.34148397,0.9999999999999999,,
880,14065,ZCTA5 14065,S1901_C01_012,56823.0,4483.0,14065,0,96741364.37803575,,,
881,14085,ZCTA5 14085,S1901_C01_012,82071.0,14447.0,14085,0,17990562.07243456,0.039293199166619844,,
882,14120,ZCTA5 14120,S1901_C01_012,62998.0,2186.0,14120,0,85991267.37889941,,,
883,14126,ZCTA5 14126,S1901_C01_012,61125.0,46326.0,14126,0,1513817.525855417,,,
884,14129,ZCTA5 14129,S1901_C01_012,50846.0,5568.0,14129,0,80746940.97651717,0.3856433781661996,0.19337261853503251,
885,14091,ZCTA5 14091,S1901_C01_012,56429.0,20642.0,14091,0,54948398.89435443,1.496639568603453e-05,,
886,14136,ZCTA5 14136,S1901_C01_012,56294.0,5336.0,14136,0,59997699.14455681,0.565291580225523,0.2699805159780814,
887,14145,ZCTA5 14145,S1901_C01_012,65750.0,5922.0,14145,0,72808172.22842844,1.0,,
888,14217,ZCTA5 14217,S1901_C01_012,56015.0,4564.0,14217,0,8311128.551171389,,,
889,14219,ZCTA5 14219,S1901_C01_012,51998.0,3741.0,14219,0,18188306.97708862,0.5852380158789311,0.010311116535458414,
890,14113,ZCTA5 14113,S1901_C01_012,60250.0,16942.0,14113,0,44016405.84795705,0.9461454504686966,,
891,11214,ZCTA5 11214,S1901_C01_012,54041.0,2111.0,11214,0,5618312.498635594,,,
892,11715,ZCTA5 11715,S1901_C01_012,119344.0,15799.0,11715,0,4418131.028190048,,,
893,14006,ZCTA5 14006,S1901_C01_012,56941.0,4643.0,14006,0,67030613.568641745,,,
894,11735,ZCTA5 11735,S1901_C01_012,105454.0,4001.0,11735,0,27100982.75928657,,,
895,11740,ZCTA5 11740,S1901_C01_012,112500.0,11979.0,11740,0,9565003.868909584,,,
896,11226,ZCTA5 11226,S1901_C01_012,52052.0,1854.0,11226,0,3349730.162943302,,,
897,11228,ZCTA5 11228,S1901_C01_012,67911.0,3248.0,11228,0,3753886.7435673964,,,
898,11229,ZCTA5 11229,S1901_C01_012,60873.0,2727.0,11229,0,5753683.352069632,,,
899,11232,ZCTA5 11232,S1901_C01_012,56661.0,6284.0,11232,0,3065422.2189012654,,,
900,11237,ZCTA5 11237,S1901_C01_012,51413.0,4440.0,11237,0,2580101.684620022,,,
901,11359,ZCTA5 11359,S1901_C01_012,,,11359,0,665906.6922296608,,,
902,11361,ZCTA5 11361,S1901_C01_012,85887.0,5172.0,11361,0,4620727.5850228,,,
903,11362,ZCTA5 11362,S1901_C01_012,89185.0,6021.0,11362,0,6605052.820578146,,,
904,11365,ZCTA5 11365,S1901_C01_012,66483.0,5298.0,11365,0,6501869.736689772,,,
905,14174,ZCTA5 14174,S1901_C01_012,71000.0,15383.0,14174,0,63101130.44705638,,,
906,14208,ZCTA5 14208,S1901_C01_012,27876.0,3204.0,14208,0,3512945.8775988026,,,
907,11581,ZCTA5 11581,S1901_C01_012,108800.0,14795.0,11581,0,7497667.068567512,,,
908,11590,ZCTA5 11590,S1901_C01_012,102789.0,5251.0,11590,0,17273529.05371036,,,
909,11428,ZCTA5 11428,S1901_C01_012,73699.0,5263.0,11428,0,2150491.370670129,,,
910,11598,ZCTA5 11598,S1901_C01_012,141088.0,15500.0,11598,0,5485916.174500803,,,
911,14051,ZCTA5 14051,S1901_C01_012,117803.0,8990.0,14051,0,42316356.977473326,0.45531302114634525,,
912,14054,ZCTA5 14054,S1901_C01_012,62067.0,5893.0,14054,0,64296900.29477876,0.019923432436801745,,
913,13803,ZCTA5 13803,S1901_C01_012,61111.0,4743.0,13803,0,232729423.27101946,0.9468300473429871,,
914,14802,ZCTA5 14802,S1901_C01_012,36417.0,6502.0,14802,0,2690269.276903061,0.9999999999999998,,
915,11105,ZCTA5 11105,S1901_C01_012,73959.0,3559.0,11105,0,4346444.030440858,,,
916,14150,ZCTA5 14150,S1901_C01_012,53982.0,2025.0,14150,0,38817897.12306158,,,
917,14170,ZCTA5 14170,S1901_C01_012,74264.0,8403.0,14170,0,32004796.678421617,1.0,,
918,14094,ZCTA5 14094,S1901_C01_012,56138.0,2994.0,14094,0,315881443.798921,0.433920186252097,0.22776082904350203,
919,14101,ZCTA5 14101,S1901_C01_012,54276.0,10786.0,14101,0,111195076.97230166,,,
920,14108,ZCTA5 14108,S1901_C01_012,58903.0,7163.0,14108,0,70077366.84982003,,,
921,14209,ZCTA5 14209,S1901_C01_012,37869.0,6810.0,14209,0,2325188.322432982,,,
922,14211,ZCTA5 14211,S1901_C01_012,26496.0,1322.0,14211,0,10441641.186259564,0.07420887435968397,0.9342299036191786,0.2770279179388307
923,14213,ZCTA5 14213,S1901_C01_012,33303.0,2263.0,14213,0,6104816.499861417,,,
924,14081,ZCTA5 14081,S1901_C01_012,45900.0,6906.0,14081,0,92728834.36617824,0.15928707622122962,0.6234962540231803,
925,13694,ZCTA5 13694,S1901_C01_012,60625.0,19828.0,13694,0,58972385.54564201,,,
926,13697,ZCTA5 13697,S1901_C01_012,42623.0,10304.0,13697,0,170294739.0801271,,,
927,13681,ZCTA5 13681,S1901_C01_012,58125.0,13788.0,13681,0,88219442.69761468,,,
928,14625,ZCTA5 14625,S1901_C01_012,80053.0,6147.0,14625,0,20256719.61341282,,,
929,12072,ZCTA5 12072,S1901_C01_012,53542.0,6325.0,12072,0,125917875.0114848,,,
930,14606,ZCTA5 14606,S1901_C01_012,43237.0,2670.0,14606,0,25359181.067341737,,,
931,14607,ZCTA5 14607,S1901_C01_012,45315.0,6415.0,14607,0,4332859.172841781,,,
932,14610,ZCTA5 14610,S1901_C01_012,66767.0,3738.0,14610,0,11301429.58878558,,,
933,13780,ZCTA5 13780,S1901_C01_012,60139.0,21328.0,13780,0,57880224.163756356,0.9999999999999998,,
934,13782,ZCTA5 13782,S1901_C01_012,54896.0,17762.0,13782,0,95222043.95396404,1.0000000000000009,,
935,13813,ZCTA5 13813,S1901_C01_012,51719.0,39733.0,13813,0,73787860.72408588,1.0000000000000002,,
936,14611,ZCTA5 14611,S1901_C01_012,25868.0,1609.0,14611,0,7537128.777203404,,,
937,13684,ZCTA5 13684,S1901_C01_012,47279.0,6985.0,13684,0,411241411.5519872,,,
938,13685,ZCTA5 13685,S1901_C01_012,62583.0,11469.0,13685,0,54468219.92597189,,,
939,13730,ZCTA5 13730,S1901_C01_012,54274.0,7773.0,13730,0,128242924.77229172,1.0000000000000009,,
940,13734,ZCTA5 13734,S1901_C01_012,46700.0,12939.0,13734,0,95067470.26033418,1.0,,
941,13739,ZCTA5 13739,S1901_C01_012,62841.0,6236.0,13739,0,104330573.07332687,1.0,,
942,11691,ZCTA5 11691,S1901_C01_012,46147.0,3089.0,11691,0,7281298.4846828645,,,
943,13811,ZCTA5 13811,S1901_C01_012,68550.0,11823.0,13811,0,164444455.92196724,0.9999999999999997,,
944,12056,ZCTA5 12056,S1901_C01_012,88269.0,28189.0,12056,0,47785570.95640027,,,
945,10988,ZCTA5 10988,S1901_C01_012,80972.0,12046.0,10988,1,8161627.305621057,,,
946,11962,ZCTA5 11962,S1901_C01_012,117500.0,94030.0,11962,0,14655515.476321282,,,
947,10989,ZCTA5 10989,S1901_C01_012,117368.0,10897.0,10989,1,14392549.643986069,,,
948,14564,ZCTA5 14564,S1901_C01_012,96798.0,9911.0,14564,0,109228423.21957448,,,
949,14568,ZCTA5 14568,S1901_C01_012,84750.0,10734.0,14568,0,61448807.70351004,0.5111858929968398,,
950,14571,ZCTA5 14571,S1901_C01_012,55781.0,16784.0,14571,0,48764567.452789284,,,
951,13839,ZCTA5 13839,S1901_C01_012,45817.0,7923.0,13839,0,103206888.02776688,1.0,0.46513850634159415,
952,10916,ZCTA5 10916,S1901_C01_012,101793.0,12629.0,10916,1,52453634.82748057,,,
953,10918,ZCTA5 10918,S1901_C01_012,103597.0,7144.0,10918,1,86292823.64877695,,,
954,12045,ZCTA5 12045,S1901_C01_012,51161.0,14821.0,12045,0,2279508.5628924854,,,
955,10954,ZCTA5 10954,S1901_C01_012,105698.0,6929.0,10954,1,17808076.345115744,,,
956,10963,ZCTA5 10963,S1901_C01_012,74306.0,15729.0,10963,1,33065894.68797588,,,
957,10969,ZCTA5 10969,S1901_C01_012,102688.0,16123.0,10969,1,29057931.36040343,,,
958,10974,ZCTA5 10974,S1901_C01_012,95446.0,10098.0,10974,1,25989652.49774394,,,
959,11024,ZCTA5 11024,S1901_C01_012,106250.0,16138.0,11024,0,9610085.732148767,,,
960,13669,ZCTA5 13669,S1901_C01_012,48177.0,3209.0,13669,0,268728115.9873041,,,
961,13678,ZCTA5 13678,S1901_C01_012,42708.0,17475.0,13678,0,2117229.1999049,,,
962,13862,ZCTA5 13862,S1901_C01_012,61714.0,4209.0,13862,0,151835120.97876066,0.9999999999999998,,
963,14009,ZCTA5 14009,S1901_C01_012,50284.0,3213.0,14009,0,192447427.74770522,0.27440138093732463,,
964,14012,ZCTA5 14012,S1901_C01_012,58707.0,7370.0,14012,0,83242235.28214526,,,
965,12047,ZCTA5 12047,S1901_C01_012,56372.0,2761.0,12047,0,26538698.35078532,,,
966,14754,ZCTA5 14754,S1901_C01_012,47625.0,7515.0,14754,0,42994516.22400606,,,
967,10987,ZCTA5 10987,S1901_C01_012,105069.0,8364.0,10987,1,100393800.8397388,,,
968,14013,ZCTA5 14013,S1901_C01_012,57746.0,4842.0,14013,0,105642699.85006548,,,
969,12067,ZCTA5 12067,S1901_C01_012,86071.0,22896.0,12067,0,55842092.60301835,,,
970,11968,ZCTA5 11968,S1901_C01_012,92500.0,22578.0,11968,0,75092999.17122321,,,
971,12009,ZCTA5 12009,S1901_C01_012,88958.0,9728.0,12009,0,137236441.43356338,,,
972,13775,ZCTA5 13775,S1901_C01_012,54500.0,22537.0,13775,0,138188259.79444546,0.9999999999999989,0.13617847138393713,
973,10925,ZCTA5 10925,S1901_C01_012,90709.0,23971.0,10925,1,14314139.204946242,,,
974,10931,ZCTA5 10931,S1901_C01_012,70833.0,4723.0,10931,1,16599604.256979186,,,
975,14052,ZCTA5 14052,S1901_C01_012,79174.0,6190.0,14052,0,160399134.75496912,1.0,,
976,14062,ZCTA5 14062,S1901_C01_012,52644.0,4590.0,14062,0,187826884.9848639,0.7148134682135263,0.4016565457705949,
977,14063,ZCTA5 14063,S1901_C01_012,55713.0,5949.0,14063,0,130600335.87253346,,,
978,13807,ZCTA5 13807,S1901_C01_012,58182.0,8873.0,13807,0,62596713.77381597,0.9999999999999991,,
979,13777,ZCTA5 13777,S1901_C01_012,67292.0,25698.0,13777,0,15585478.742520425,0.9999999999999992,,
980,14075,ZCTA5 14075,S1901_C01_012,70300.0,4278.0,14075,0,102082284.47582905,0.7686722803100304,,
981,11434,ZCTA5 11434,S1901_C01_012,62207.0,3623.0,11434,0,8553178.854215369,,,
982,11435,ZCTA5 11435,S1901_C01_012,64086.0,2633.0,11435,0,3980833.1555730584,,,
983,11516,ZCTA5 11516,S1901_C01_012,107440.0,8425.0,11516,0,2245996.5092962547,,,
984,11530,ZCTA5 11530,S1901_C01_012,160598.0,12836.0,11530,0,18400351.37517349,,,
985,11548,ZCTA5 11548,S1901_C01_012,133699.0,28163.0,11548,0,2347536.6667450746,,,
986,13809,ZCTA5 13809,S1901_C01_012,52344.0,17314.0,13809,0,77746384.10389043,0.9999999999999993,,
987,11766,ZCTA5 11766,S1901_C01_012,117283.0,19180.0,11766,0,16987995.23141547,,,
988,14427,ZCTA5 14427,S1901_C01_012,55833.0,15250.0,14427,0,79396074.18808314,0.7678878557111986,,
989,11942,ZCTA5 11942,S1901_C01_012,86890.0,14755.0,11942,0,22672233.893940806,,,
990,14701,ZCTA5 14701,S1901_C01_012,38891.0,2081.0,14701,0,239605047.17143744,,,
991,14712,ZCTA5 14712,S1901_C01_012,57202.0,12600.0,14712,0,67612413.13865887,,,
992,11972,ZCTA5 11972,S1901_C01_012,100833.0,62113.0,11972,0,6290634.826289305,,,
993,10990,ZCTA5 10990,S1901_C01_012,101357.0,5590.0,10990,1,160203526.08404994,,,
994,11001,ZCTA5 11001,S1901_C01_012,108438.0,5281.0,11001,0,5813215.74299453,,,
995,11004,ZCTA5 11004,S1901_C01_012,92657.0,7896.0,11004,0,2406666.5203468776,,,
996,11023,ZCTA5 11023,S1901_C01_012,116250.0,19117.0,11023,0,4688256.758704312,,,
997,11953,ZCTA5 11953,S1901_C01_012,72733.0,4916.0,11953,0,26720666.248817954,,,
998,12059,ZCTA5 12059,S1901_C01_012,79081.0,8251.0,12059,0,68932920.48371968,,,
999,12061,ZCTA5 12061,S1901_C01_012,93364.0,10471.0,12061,0,52375859.61367812,0.09235217489781362,,
1000,11977,ZCTA5 11977,S1901_C01_012,112917.0,16618.0,11977,0,15040963.308970489,,,
1001,14616,ZCTA5 14616,S1901_C01_012,48562.0,2592.0,14616,0,15311624.508030893,,,
1002,12041,ZCTA5 12041,S1901_C01_012,90347.0,36982.0,12041,0,4073880.315377724,,,
1003,12020,ZCTA5 12020,S1901_C01_012,80952.0,4091.0,12020,0,202414302.5510936,0.02999654322054439,,
1004,12043,ZCTA5 12043,S1901_C01_012,51408.0,5337.0,12043,0,160366038.7041174,,,
1005,14743,ZCTA5 14743,S1901_C01_012,41818.0,8870.0,14743,0,112446846.09203987,,,
1006,12065,ZCTA5 12065,S1901_C01_012,90544.0,3036.0,12065,0,92830421.4598862,0.2046602910716172,,
1007,12062,ZCTA5 12062,S1901_C01_012,72115.0,8917.0,12062,0,75501336.65928045,0.3745401543347218,,
1008,11978,ZCTA5 11978,S1901_C01_012,100043.0,9255.0,11978,0,34265634.067770034,,,
1009,11980,ZCTA5 11980,S1901_C01_012,96983.0,9446.0,11980,0,34248444.83384074,,,
1010,14621,ZCTA5 14621,S1901_C01_012,26506.0,1822.0,14621,0,10948471.26779396,,,
1011,14622,ZCTA5 14622,S1901_C01_012,53977.0,4410.0,14622,0,13578801.060427165,,,
1012,14617,ZCTA5 14617,S1901_C01_012,65522.0,3161.0,14617,0,20316723.391817108,,,
1013,10573,ZCTA5 10573,S1901_C01_012,82150.0,5211.0,10573,0,14351110.616707506,,,
1014,10598,ZCTA5 10598,S1901_C01_012,124555.0,5001.0,10598,0,76124764.69456257,0.5742627058048769,,
1015,10607,ZCTA5 10607,S1901_C01_012,132141.0,13387.0,10607,0,5809557.10980598,,,
1016,10706,ZCTA5 10706,S1901_C01_012,144414.0,10398.0,10706,0,7446357.251016993,,,
1017,10708,ZCTA5 10708,S1901_C01_012,106875.0,8328.0,10708,0,7941642.586473527,,,
1018,14747,ZCTA5 14747,S1901_C01_012,51161.0,4155.0,14747,0,112856638.80800569,0.409629896725359,,
1019,14748,ZCTA5 14748,S1901_C01_012,33929.0,18057.0,14748,0,47272153.956742525,,,
1020,12022,ZCTA5 12022,S1901_C01_012,54000.0,27307.0,12022,0,83721109.79619378,0.9999942719060012,,
1021,14485,ZCTA5 14485,S1901_C01_012,59427.0,6383.0,14485,0,91502610.15604745,,,
1022,14486,ZCTA5 14486,S1901_C01_012,66708.0,24872.0,14486,0,14552898.41637279,,,
1023,14462,ZCTA5 14462,S1901_C01_012,70000.0,14932.0,14462,0,31023885.417450253,0.007651357406118585,,
1024,14466,ZCTA5 14466,S1901_C01_012,70893.0,4085.0,14466,0,44555777.22374308,,,
1025,14467,ZCTA5 14467,S1901_C01_012,69861.0,13304.0,14467,0,28507864.771175306,,,
1026,12439,ZCTA5 12439,S1901_C01_012,33833.0,3040.0,12439,0,20301882.146567058,0.9445730860867543,,
1027,14502,ZCTA5 14502,S1901_C01_012,69067.0,5814.0,14502,0,97006595.41746368,0.39855066808948847,,
1028,14715,ZCTA5 14715,S1901_C01_012,41500.0,4626.0,14715,0,112352133.32324153,,,
1029,14716,ZCTA5 14716,S1901_C01_012,37661.0,6181.0,14716,0,32217425.124706376,,,
1030,11758,ZCTA5 11758,S1901_C01_012,114681.0,4511.0,11758,0,30148020.758079674,,,
1031,12440,ZCTA5 12440,S1901_C01_012,70227.0,29455.0,12440,0,60935209.50254581,,,
1032,12443,ZCTA5 12443,S1901_C01_012,93712.0,15064.0,12443,0,46951457.70901793,,,
1033,11937,ZCTA5 11937,S1901_C01_012,101723.0,10267.0,11937,0,127361968.44187075,,,
1034,14505,ZCTA5 14505,S1901_C01_012,63316.0,4984.0,14505,0,102618477.97089148,0.15926661155212346,0.13434319226039765,
1035,12516,ZCTA5 12516,S1901_C01_012,78684.0,36901.0,12516,0,40491172.023286395,0.98201906522384,,
1036,14221,ZCTA5 14221,S1901_C01_012,81106.0,3431.0,14221,0,59652997.610432774,0.26087489830147936,,
1037,14222,ZCTA5 14222,S1901_C01_012,54841.0,5243.0,14222,0,3286716.9150112066,,,
1038,12503,ZCTA5 12503,S1901_C01_012,69706.0,20346.0,12503,0,54787182.072391495,0.003634269206526794,,
1039,11777,ZCTA5 11777,S1901_C01_012,112372.0,6543.0,11777,0,13773366.365186084,,,
1040,12507,ZCTA5 12507,S1901_C01_012,57386.0,25192.0,12507,0,3904835.1707231333,,,
1041,12513,ZCTA5 12513,S1901_C01_012,63571.0,50976.0,12513,0,7620299.027158143,,,
1042,12514,ZCTA5 12514,S1901_C01_012,108149.0,5748.0,12514,0,69596928.31307471,,,
1043,12517,ZCTA5 12517,S1901_C01_012,,,12517,0,27214982.26086525,0.9931408759478726,,
1044,12454,ZCTA5 12454,S1901_C01_012,62083.0,47638.0,12454,0,28885354.13106763,0.9982343783476104,,
1045,12457,ZCTA5 12457,S1901_C01_012,51875.0,28206.0,12457,0,36097884.79820053,0.4080308120826445,,
1046,11780,ZCTA5 11780,S1901_C01_012,120595.0,6015.0,11780,0,32623433.65362986,,,
1047,14301,ZCTA5 14301,S1901_C01_012,27317.0,2352.0,14301,0,4310229.73257712,,,
1048,11932,ZCTA5 11932,S1901_C01_012,104444.0,35085.0,11932,0,23929342.777512535,,,
1049,12531,ZCTA5 12531,S1901_C01_012,101875.0,37205.0,12531,0,47763735.329748034,0.8248373869491779,,
1050,12481,ZCTA5 12481,S1901_C01_012,54769.0,22852.0,12481,0,32646354.39020222,,,
1051,12483,ZCTA5 12483,S1901_C01_012,,,12483,1,8641108.465892946,,,
1052,12484,ZCTA5 12484,S1901_C01_012,64155.0,12108.0,12484,0,61588742.31938457,,,
1053,11935,ZCTA5 11935,S1901_C01_012,94221.0,6687.0,11935,0,27392605.473428555,,,
1054,12492,ZCTA5 12492,S1901_C01_012,50938.0,34314.0,12492,0,99489943.23811612,1.0541020596669347e-05,,
1055,12524,ZCTA5 12524,S1901_C01_012,81616.0,5211.0,12524,0,42429576.72030003,,,
1056,14516,ZCTA5 14516,S1901_C01_012,61029.0,4731.0,14516,0,77828971.42738876,,,
1057,14519,ZCTA5 14519,S1901_C01_012,63766.0,7607.0,14519,0,105654358.33568159,,,
1058,11771,ZCTA5 11771,S1901_C01_012,124659.0,23178.0,11771,0,28197215.001098644,,,
1059,14551,ZCTA5 14551,S1901_C01_012,49010.0,9287.0,14551,0,113370994.72976185,0.017515981140677234,,
