"","GEOID","NAME","variable","estimate","moe","geoid_int","sf_tag","area","intersection_area","coverage","pre_screened","dac","Utility"
"248","13415","ZCTA5 13415","S1901_C01_012",48750,41875,13415,FALSE,5109759.37290283,5109759.36810199,0.999999999060457,FALSE,FALSE,"ORU"
"249","14479","ZCTA5 14479","S1901_C01_012",67400,28524,14479,FALSE,3853073.21677903,3853073.21677969,1.00000000000017,FALSE,TRUE,"ORU"
"250","14061","ZCTA5 14061","S1901_C01_012",54375,21414,14061,FALSE,2473979.36538363,2473979.36538301,0.999999999999748,FALSE,FALSE,"ORU"
"251","13751","ZCTA5 13751","S1901_C01_012",NA,NA,13751,FALSE,5153358.05130399,5153358.05130039,0.999999999999302,FALSE,FALSE,"ORU"
"252","14167","ZCTA5 14167","S1901_C01_012",69276,10843,14167,FALSE,97430090.3865012,97430089.2716153,0.999999988557068,FALSE,FALSE,"ORU"
"253","13603","ZCTA5 13603","S1901_C01_012",45272,4924,13603,FALSE,14185142.6155854,14185142.615588,1.00000000000018,FALSE,FALSE,"ORU"
"254","14775","ZCTA5 14775","S1901_C01_012",47548,8987,14775,FALSE,140230671.872247,127904013.376217,0.912097272790222,FALSE,FALSE,"ORU"
"255","13901","ZCTA5 13901","S1901_C01_012",44159,2372,13901,FALSE,62308894.7008464,62308894.6944209,0.999999999896877,TRUE,TRUE,"ORU"
"256","12485","ZCTA5 12485","S1901_C01_012",52216,11659,12485,FALSE,21946154.939368,21946154.779904,0.999999992733855,FALSE,FALSE,"ORU"
"257","13323","ZCTA5 13323","S1901_C01_012",66172,7409,13323,FALSE,98392688.4040242,98392687.8922412,0.999999994798566,FALSE,FALSE,"ORU"
"258","10560","ZCTA5 10560","S1901_C01_012",134076,18877,10560,FALSE,57472719.6169643,57408398.1794473,0.998880835325948,FALSE,FALSE,"ORU"
"259","14303","ZCTA5 14303","S1901_C01_012",27148,5475,14303,FALSE,6275936.21758198,6275472.87556559,0.999926171649882,TRUE,TRUE,"ORU"
"260","13135","ZCTA5 13135","S1901_C01_012",55503,4485,13135,FALSE,85573106.9145313,85573106.9144248,0.999999999998755,FALSE,TRUE,"ORU"
"261","12808","ZCTA5 12808","S1901_C01_012",64792,21278,12808,FALSE,64397532.3047285,64397532.3049005,1.00000000000267,FALSE,FALSE,"ORU"
